time,altitude,rc_ele,rc_thr,rc_rud,tx_ele,tx_thr,tx_rud,acc_X,acc_Y,acc_Z,gyro_pitch,gyro_roll,gyro_yaw
34.017866,2.49,-307,1849,-499,1136,2011,987,5642,-49,13130,6.863421062075903,-4.422700973616724,-4.074470479144389
34.018868,2.49,-306,1849,-499,1136,2011,987,5693,-5,12552,7.404169783947689,-3.861284332762996,-4.245039779811689
34.01987,2.49,-305,1849,-499,1136,2011,987,5736,39,11952,7.895416637075498,-3.304956509755266,-4.433291069797617
34.020873,2.49,-304,1849,-499,1136,2011,987,5769,85,11344,8.339465338201583,-2.7545616448544283,-4.638968334282082
34.021874,2.49,-304,1849,-499,1136,2011,987,5796,133,10738,8.738699092201907,-2.2110055860255238,-4.861780937132184
34.022874,2.49,-304,1849,-499,1136,2011,987,5820,179,10144,9.095566451953362,-1.6752505900463746,-5.101404789856994
34.023879,2.49,-303,1849,-499,1136,2011,987,5838,217,9576,9.412567072712093,-1.1483095258458813,-5.3574836125509
34.024877,2.49,-303,1849,-499,1136,2011,987,5849,243,9052,9.692237422233527,-0.631239631268058,-5.6296302769327085
34.025878,2.49,-303,1849,-499,1136,2011,987,5852,259,8585,9.93713651300366,-0.1251358765746325,-5.917428221250996
34.026879,2.49,-303,1849,-499,1136,2011,987,5844,268,8185,10.149831727704793,0.36887601092320194,-6.220432926709034
34.02788,2.49,-303,1849,-499,1136,2011,987,5830,278,7856,10.332884813084975,0.8496468070962087,-6.5381734451618945
34.028882,2.49,-303,1849,-499,1136,2011,987,5809,290,7598,10.488838120753647,1.3160112838035178,-6.870153968096973
34.029882,2.49,-303,1849,-499,1136,2011,987,5779,305,7410,10.620201176244212,1.76679588451276,-7.215855427228026
34.030884,2.49,-303,1849,-499,1136,2011,987,5740,318,7288,10.7294376599687,2.2008265357401102,-7.574737117305748
34.031885,2.49,-303,1849,-499,1136,2011,987,5689,326,7228,10.81895288541319,2.616936550010836,-7.946238331963439
34.03289,2.49,-303,1849,-499,1136,2011,987,5626,329,7224,10.89108186095707,3.0139745787086216,-8.32978000366815
34.033887,2.49,-303,1849,-499,1136,2011,987,5554,327,7272,10.948078021580086,3.3908125761748966,-8.724766339241937
34.034888,2.49,-303,1849,-499,1136,2011,987,5473,323,7366,10.992102714881556,3.7463537400565827,-9.130586443000688
34.035888,2.49,-303,1849,-499,1136,2011,987,5389,319,7502,11.025215521930631,4.0795403970685085,-9.54661592030351
34.036893,2.49,-303,1849,-499,1136,2011,987,5308,319,7670,11.049365487409009,4.389361807480449,-9.972218455178712
34.037892,2.49,-303,1849,-499,1136,2011,987,5226,321,7858,11.066383325424395,4.6748618650383165,-10.406747356684376
34.038893,2.49,-303,1849,-499,1136,2011,987,5140,324,8057,11.07797465757678,4.935146671043672,-10.849547069752667
34.039895,2.49,-303,1849,-499,1136,2011,987,5058,325,8252,11.085714328892234,5.169391961517036,-11.29995464743871
34.040899,2.49,-303,1849,-499,1136,2011,987,4976,321,8427,11.09104183575914,5.3768503645444,-11.757301182713425
34.041901,2.49,-303,1849,-499,1136,2011,987,4892,313,8572,11.095257888418454,5.556858461115844,-12.220913199060169
34.0429,2.49,-303,1849,-499,1136,2011,987,4813,304,8679,11.099522119002573,5.708843617499671,-12.690113999971786
34.043901,2.49,-303,1849,-499,1136,2011,987,4736,298,8739,11.104851934655219,5.832330551173847,-13.16422497795218
34.044902,2.49,-303,1849,-499,1136,2011,987,4653,300,8750,11.112122503840808,5.926947586106653,-13.642566883916249
34.045903,2.49,-303,1849,-499,1136,2011,987,4567,311,8713,11.122067852502868,5.992432547079885,-14.124461058157827
34.046904,2.49,-303,1849,-499,1136,2011,987,4479,328,8627,11.135283035447271,6.0286382370035065,-14.609230624522647
34.047907,2.4,-303,1849,-499,1136,2011,987,4388,344,8498,11.15222733742991,6.035537435801483,-15.096201650113732
34.048908,2.4,-303,1849,-499,1136,2011,987,4295,357,8329,11.173228448088722,6.013227354342767,-15.58470427362217
34.049908,2.4,-303,1849,-499,1136,2011,987,4203,365,8123,11.198487545423474,5.961933472047509,-16.07407380609487
34.050916,2.4,-303,1849,-499,1135,2011,987,4115,368,7884,11.22808521427218,5.882012682479554,-16.56365180860391
34.051911,2.4,-303,1849,-499,1135,2011,987,4033,366,7618,11.261988119204432,5.773955667991596,-17.052787151880608
34.052913,2.4,-303,1849,-499,1135,2011,987,3958,358,7334,11.300056345627123,5.638388422917708,-17.540837063522478
34.053912,2.4,-303,1849,-499,1135,2011,987,3884,344,7038,11.342051318975695,5.4760728451733724,-18.027168168816168
34.054915,2.4,-303,1849,-499,1135,2011,987,3800,327,6740,11.38764420973158,5.287906318316369,-18.511157531405622
34.055915,2.4,-303,1849,-499,1135,2011,987,3703,309,6442,11.43642473156021,5.074920209996653,-18.992193699831947
34.056919,2.4,-303,1849,-499,1135,2011,987,3595,290,6147,11.487910240922066,4.838277218397607,-19.4696777652807
34.05792,2.4,-303,1849,-499,1135,2011,987,3480,269,5857,11.541555048874784,4.579267506155632,-19.943024434619073
34.058921,2.4,-303,1849,-499,1135,2011,987,3357,245,5577,11.596759859306228,4.299303571771422,-20.41166312097592
34.059927,2.4,-303,1849,-499,1135,2011,987,3229,220,5314,11.652881252329355,3.9999138218470245,-20.875039051818966
34.060925,2.4,-303,1849,-499,1135,2011,987,3097,194,5071,11.709241136760818,3.6827348234418156,-21.332614391908045
34.061925,2.4,-303,1849,-499,1135,2011,987,2962,173,4850,11.765136101196378,3.3495022340514535,-21.78386937582407
34.062927,2.4,-303,1849,-499,1135,2011,987,2828,158,4657,11.819846598894728,3.0020404265898613,-22.228303442108608
34.063927,2.4,-303,1849,-499,1135,2011,987,2699,152,4490,11.872645907293249,2.6422508476389654,-22.665436358515876
34.064929,2.4,-303,1849,-499,1135,2011,987,2577,155,4353,11.922808808389112,2.2720991685872214,-23.094809325637204
34.065932,2.4,-303,1849,-499,1135,2011,987,2458,164,4247,11.969619941286474,1.8936013107340024,-23.51598604436938
34.066933,2.4,-303,1849,-499,1135,2011,987,2336,174,4175,12.012381782876538,1.5088084466346503,-23.928553731434526
34.067932,2.4,-303,1849,-499,1135,2011,987,2208,184,4132,12.050422217007018,1.119791100320193,-24.332124066377556
34.06894,2.4,-304,1849,-499,1128,2011,987,2077,191,4107,12.083101656817375,0.7286224877221931,-24.726334053133318
34.069937,2.4,-305,1849,-499,1128,2011,987,1944,196,4087,12.109819689386345,0.3373612549735075,-25.110846779452416
34.070938,2.4,-306,1849,-499,1128,2011,987,1812,198,4065,12.130021216642653,-0.051966213896505235,-25.485352058367834
34.071939,2.4,-307,1849,-499,1128,2011,987,1682,199,4035,12.143202071607648,-0.43738373664559843,-25.849566937584758
34.072941,2.4,-308,1849,-499,1128,2011,987,1558,204,3999,12.14891409411995,-0.8169833267902143,-26.203236065119548
34.073941,2.4,-309,1849,-499,1128,2011,987,1442,214,3960,12.14676965467645,-1.1889430408787447,-26.54613190243193
34.074944,2.4,-310,1849,-499,1128,2011,987,1337,228,3921,12.136445618484627,-1.5515444724735703,-26.878054779314365
34.075946,2.4,-311,1849,-499,1128,2011,987,1247,246,3885,12.117686744188296,-1.9031896830709842,-27.19883278761016
34.076949,2.4,-311,1849,-499,1128,2011,987,1172,266,3852,12.09030851320336,-2.2424173594049477,-27.50832151328813
34.077951,2.4,-312,1849,-499,1128,2011,987,1112,285,3817,12.054199386574927,-2.5679179882759566,-27.806403608546805
34.078949,2.4,-312,1849,-499,1128,2011,987,1064,302,3775,12.009322487340388,-2.878547844568651,-28.092988207583
34.07995,2.4,-312,1849,-499,1128,2011,987,1021,315,3717,11.955716708199269,-3.173341595930461,-28.36801019155177
34.080953,2.4,-312,1849,-499,1128,2011,987,980,325,3640,11.893497247247641,-3.451523339032603,-28.631429310113976
34.081951,2.4,-312,1849,-499,1128,2011,987,939,329,3538,11.822855578586964,-3.7125158975996033,-28.88322916879292
34.082954,2.4,-312,1849,-499,1128,2011,987,897,326,3414,11.744058869264505,-3.9559482314587746,-29.123416093100687
34.083956,2.4,-312,1849,-499,1128,2011,987,856,313,3274,11.657448858452463,-4.1816608285041355,-29.352017882004223
34.084958,2.4,-312,1849,-499,1128,2011,987,818,288,3125,11.563440218236195,-4.389708977285001,-29.569082464728638
34.08596,2.4,-312,1849,-499,1128,2011,987,783,252,2971,11.462518417429715,-4.5803638463655245,-29.774676476134648
34.086965,2.4,-312,1849,-499,1128,2011,987,747,207,2809,11.355237110602982,-4.754111326973257,-29.96888376703764
34.087962,2.4,-312,1849,-499,1128,2011,987,710,158,2632,11.242215074541205,-4.911648627027378,-30.151803866932593
34.088964,2.4,-312,1849,-499,1128,2011,987,670,108,2437,11.1241327142475,-5.053878636790803,-30.3235504176054
34.089963,2.4,-312,1849,-499,1128,2011,987,631,60,2225,11.001728160648936,-5.181902118633433,-30.484249596865105
34.090966,2.4,-312,1849,-499,1128,2011,987,597,15,2001,10.875792982349202,-5.297007805116761,-30.63403855191886
34.091967,2.4,-312,1849,-499,1128,2011,987,566,-29,1767,10.74716753388366,-5.400660519951187,-30.773063861637247
34.092969,2.4,-312,1849,-499,1128,2011,987,536,-70,1529,10.616735962753962,-5.494487464477312,-30.901480046149164
34.093968,2.49,-312,1849,-499,1128,2011,987,499,-107,1289,10.485420897056555,-5.580262837680617,-31.019448140933136
34.09497,2.49,-312,1849,-499,1128,2011,987,458,-136,1048,10.354177835166903,-5.659890980275918,-31.127134350934256
34.095975,2.49,-312,1849,-499,1128,2011,987,413,-153,803,10.223989259284881,-5.7353882530976135,-31.22470879837865
34.096973,2.49,-312,1849,-499,1128,2011,987,363,-161,553,10.095858496076977,-5.808863876648537,-31.312344376029852
34.097972,2.49,-312,1849,-499,1128,2011,987,310,-158,304,9.970803350115625,-5.882499971732803,-31.39021571573032
34.098974,2.49,-312,1849,-499,1128,2011,987,257,-146,60,9.849849538862342,-5.958531050311039,-31.458498280284807
34.099976,2.49,-312,1849,-499,1128,2011,987,204,-124,-175,9.734023960979043,-6.039223210981488,-31.51736758516476
34.100978,2.49,-312,1849,-499,1128,2011,987,153,-96,-397,9.624347832330795,-6.12685329460146,-31.566998555130446
34.101978,2.49,-312,1849,-499,1128,2011,987,104,-62,-602,9.521829726040542,-6.223688251938482,-31.607565019513086
34.102981,2.49,-312,1849,-499,1128,2011,987,59,-22,-786,9.427458554523312,-6.331964966190677,-31.639239348386727
34.103982,2.49,-312,1849,-499,1128,2011,987,18,26,-947,9.342196532701823,-6.453870758510026,-31.662192230105322
34.104987,2.49,-312,1849,-499,1128,2011,987,-22,80,-1083,9.26697216263597,-6.591524784841811,-31.676592588720617
34.105985,2.49,-312,1849,-499,1128,2011,987,-62,139,-1196,9.202673280709508,-6.746960508681805,-31.68260763773105
34.106985,2.49,-312,1849,-499,1128,2011,987,-101,200,-1287,9.150140209494477,-6.922109408315685,-31.6804030645516
34.107985,2.49,-312,1849,-499,1128,2011,987,-142,258,-1359,9.110159057522075,-7.1187860502196605,-31.670143338148865
34.108988,2.49,-312,1849,-499,1128,2011,987,-183,312,-1413,9.083455211236984,-7.338674633615844,-31.651992130531152
34.109988,2.49,-312,1849,-499,1128,2011,987,-223,360,-1451,9.070687064017264,-7.583317085251247,-31.626112841262543
34.11099,2.49,-312,1849,-499,1128,2011,987,-261,402,-1473,9.072440026962523,-7.854102758567045,-31.59266921292253
34.111992,2.49,-312,1849,-499,1128,2011,987,-291,439,-1481,9.08922086503178,-8.15225976770909,-31.551826024480086
34.112994,2.49,-312,1849,-499,1128,2011,987,-312,472,-1473,9.121452400077553,-8.478847964476667,-31.50374984887267
34.113997,2.49,-312,1849,-499,1128,2011,987,-327,500,-1448,9.169468619528763,-8.834753545597366,-31.44860986064852
34.114996,2.49,-312,1849,-499,1128,2011,987,-334,524,-1409,9.233510226079346,-9.220685259105917,-31.38657867932044
34.115996,2.49,-312,1849,-499,1128,2011,987,-334,540,-1360,9.313720659856184,-9.6371721626333,-31.31783323403888
34.116999,2.49,-312,1849,-499,1128,2011,987,-329,547,-1305,9.410142620283482,-10.084562873473885,-31.242555635208294
34.117998,2.49,-312,1849,-499,1128,2011,987,-322,544,-1251,9.52271511038231,-10.563026240424914,-31.160934038616325
34.119,2.49,-312,1849,-499,1128,2011,987,-314,536,-1203,9.651271021768853,-11.07255336027142,-31.073163487502473
34.120001,2.49,-312,1849,-499,1128,2011,987,-307,524,-1166,9.795535274333476,-11.612960856973025,-30.979446717874232
34.121003,2.49,-312,1849,-499,1128,2011,987,-302,509,-1139,9.955123520519285,-12.183895338639243,-30.87999491242497
34.122003,2.49,-312,1849,-499,1128,2011,987,-299,491,-1127,10.129541420219422,-12.784838945856809,-30.775028388716255
34.12301,2.49,-312,1849,-499,1128,2011,987,-296,467,-1128,10.318184488471928,-13.415115904622851,-30.664777207890513
34.124007,2.49,-312,1849,-499,1128,2011,987,-290,438,-1144,10.520338514214718,-14.073899997942915,-30.54948169103653
34.12501,2.49,-312,1849,-499,1128,2011,987,-284,403,-1173,10.73518054444235,-14.76022287190063,-30.42939283138
34.126011,2.49,-312,1849,-499,1128,2011,987,-277,362,-1215,10.961780424460038,-15.47298309428973,-30.30477259168796
34.127012,2.49,-312,1849,-499,1128,2011,987,-267,319,-1272,11.199102881753712,-16.21095588611043,-30.175894077662246
34.128014,2.49,-312,1849,-499,1128,2011,987,-253,272,-1341,11.446010138280451,-16.972803447802907,-30.04304157963299
34.129016,2.49,-312,1849,-499,1128,2011,987,-237,223,-1420,11.70126503358019,-17.757085802713476,-29.906510476492308
34.130016,2.49,-312,1849,-499,1128,2011,987,-220,170,-1503,11.963534638910152,-18.562272079928807,-29.766606997502535
34.131019,2.49,-312,1849,-499,1128,2011,987,-204,114,-1588,12.23139434069564,-19.38675215746147,-29.62364783942973
34.132024,2.49,-312,1849,-499,1128,2011,987,-190,54,-1672,12.503332370126328,-20.228848585191965,-29.47795963847543
34.133021,2.49,-312,1849,-499,1128,2011,987,-182,-10,-1751,12.777754754804114,-21.086828705372962,-29.329878298738116
34.13402,2.49,-312,1849,-499,1128,2011,987,-177,-78,-1825,13.052990668013624,-21.95891688719265,-29.179748181371803
34.135022,2.49,-312,1849,-499,1128,2011,987,-175,-149,-1892,13.327298151347035,-22.84330679104677,-29.02792116109503
34.136024,2.49,-312,1849,-499,1128,2011,987,-174,-223,-1952,13.598870186884312,-23.73817357788777,-28.874755559111737
34.137025,2.49,-312,1849,-499,1128,2011,987,-172,-301,-2001,13.86584109579276,-24.64168597948285,-28.720614963767847
34.138026,2.49,-312,1849,-499,1128,2011,987,-170,-385,-2037,14.126293241004923,-25.55201814681163,-28.56586695235507
34.139027,2.49,-312,1849,-499,1128,2011,987,-170,-474,-2057,14.378264012480367,-26.467361196082607,-28.410881729322032
34.140028,2.49,-312,1849,-499,1128,2011,987,-172,-567,-2057,14.619753074337867,-27.38593437442548,-28.256030697614534
34.141036,2.49,-312,1849,-499,1128,2011,987,-175,-659,-2037,14.848729853746788,-28.305995769515068,-28.101684980761622
34.14203,2.49,-312,1849,-499,1128,2011,987,-179,-745,-1994,15.063141251878159,-29.225852488887885,-27.948213913569692
34.143032,2.49,-312,1849,-499,1128,2011,987,-182,-824,-1931,15.260919557504128,-30.143870235970745,-27.795983518963308
34.144034,2.49,-312,1849,-499,1128,2011,987,-185,-893,-1849,15.43999054405373,-31.05848221173086,-27.645354987804836
34.145035,2.49,-312,1849,-499,1128,2011,987,-186,-955,-1751,15.598281731102803,-31.968197274084524,-27.49668317761712
34.146036,2.49,-312,1849,-499,1128,2011,987,-182,-1010,-1639,15.73373079131486,-32.871607292017075,-27.35031514512209
34.147036,2.49,-312,1849,-499,1128,2011,987,-173,-1059,-1514,15.844294083565373,-33.76739363762742,-27.206588726422567
34.148036,2.49,-312,1849,-499,1128,2011,987,-160,-1102,-1377,15.92795529220992,-34.65433276666873,-27.065831177522625
34.149039,2.49,-312,1849,-499,1128,2011,987,-143,-1136,-1228,15.982734151162692,-35.531300846221114,-26.928357886766264
34.150044,2.49,-312,1849,-499,1128,2011,987,-123,-1161,-1070,16.006695229709354,-36.39727739662574,-26.794471169770087
34.151043,2.49,-312,1849,-499,1128,2011,987,-99,-1174,-908,15.997956754889818,-37.251347923721795,-26.664459156607837
34.152043,2.49,-312,1849,-499,1128,2011,987,-73,-1176,-745,15.954699442947916,-38.092705526940485,-26.538594780337046
34.153044,2.49,-312,1849,-499,1128,2011,987,-43,-1166,-585,15.875175309935452,-38.92065147902655,-26.417134875300214
34.154044,2.49,-312,1849,-499,1128,2011,987,-8,-1149,-431,15.757716429341148,-39.73459478392935,-26.300319392837206
34.155045,2.49,-312,1849,-499,1128,2011,987,33,-1121,-287,15.60074360273638,-40.53405073028137,-26.18837074102939
34.156046,2.49,-312,1849,-499,1128,2011,987,80,-1083,-152,15.402774907797935,-41.31863846823431,-26.081493253858206
34.157049,2.49,-312,1849,-499,1128,2011,987,134,-1032,-21,15.162434086497013,-42.088077646793685,-25.97987279372633
34.158048,2.49,-312,1849,-499,1128,2011,987,192,-970,108,14.87845873468256,-42.842184157094074,-25.883676489637004
34.159055,2.49,-312,1849,-499,1128,2011,987,252,-898,239,14.549708252874108,-43.580865034477746,-25.793052611442814
34.160052,2.49,-312,1849,-499,1128,2011,987,315,-817,374,14.175171516987755,-44.304112579091246,-25.708130578536377
34.161055,2.49,-312,1849,-499,1128,2011,987,380,-729,510,13.753974227020217,-45.011997761265135,-25.62902109927925
34.162054,2.49,-312,1849,-499,1128,2011,987,446,-636,647,13.285385891401543,-45.70466298426589,-25.555816435434576
34.163056,2.49,-312,1849,-499,1128,2011,987,513,-538,779,12.768826404840242,-46.38231428293719,-25.48859078394011
34.164057,2.49,-312,1849,-499,1128,2011,987,571,-435,905,12.203872178184925,-47.04521304188806,-25.42740076659947
34.16506,2.49,-312,1849,-499,1128,2011,987,622,-326,1025,11.590261780277428,-47.69366732080844,-25.372286016780997
34.166063,2.49,-312,1849,-499,1128,2011,987,667,-212,1140,10.927901053980635,-48.32802287697242,-25.323269851115096
34.167062,2.49,-312,1849,-499,1128,2011,987,701,-97,1254,10.216867671305696,-48.948653976002745,-25.280360013551277
34.168067,2.49,-312,1849,-499,1128,2011,987,724,13,1371,9.457415095482215,-49.55595408160831,-25.243549478981198
34.169065,2.49,-312,1849,-499,1128,2011,987,747,116,1489,8.649975920666622,-50.15032651351615,-25.212817303895726
34.170065,2.49,-312,1849,-499,1128,2011,987,771,208,1609,7.795164562659009,-50.73217516056469,-25.188129512097536
34.171067,2.49,-312,1849,-499,1128,2011,987,789,289,1732,6.893779276427388,-51.30189533318044,-25.169440004198975
34.172068,2.49,-312,1849,-499,1128,2011,987,803,358,1856,5.946803478587386,-51.859864836239645,-25.156691480493393
34.17307,2.49,-312,1849,-499,1128,2011,987,812,418,1976,4.955406355649894,-52.40643533951945,-25.149816367905775
34.174071,2.49,-312,1849,-499,1128,2011,987,818,469,2087,3.9209427420013174,-52.941924118674976,-25.14873774312921
34.175071,2.49,-312,1849,-499,1128,2011,987,817,511,2189,2.8449522551056736,-53.46660623531834,-25.153370245590406
34.176072,2.49,-312,1849,-499,1128,2011,987,809,541,2288,1.729157679132873,-53.98070722067613,-25.1636209753327
34.17708,2.49,-312,1849,-499,1128,2011,987,793,559,2382,0.575462591726427,-54.48439632348308,-25.179390372058492
34.178075,2.49,-312,1849,-499,1128,2011,987,770,567,2470,-0.6140517687010386,-54.97778037885129,-25.20057307233718
34.179076,2.49,-312,1849,-499,1128,2011,987,740,570,2549,-1.8371303962816488,-55.46089835024091,-25.227058742396963
34.180076,2.49,-312,1849,-499,1128,2011,987,708,572,2613,-3.0913491721704522,-55.93371659087234,-25.258732884096563
34.181079,2.49,-312,1849,-499,1128,2011,987,670,574,2655,-4.374120280214035,-56.39612486391601,-25.295477611723904
34.182079,2.49,-312,1849,-499,1128,2011,987,627,575,2675,-5.682698382579178,-56.84793315303183,-25.337172397249144
34.183082,2.49,-312,1849,-499,1128,2011,987,579,571,2677,-7.014187551938038,-57.28886928702092,-25.3836947816114
34.184081,2.49,-312,1849,-499,1128,2011,987,537,559,2663,-8.365548954274097,-57.71857739505059,-25.434921049586695
34.185084,2.49,-312,1849,-499,1128,2011,987,507,538,2637,-9.733609274477725,-58.13661720230229,-25.49072686576944
34.18609,2.58,-312,1849,-499,1128,1993,987,489,512,2601,-11.115069876261213,-58.542464169888966,-25.550987869185022
34.187086,2.58,-312,1848,-499,1128,1993,987,478,485,2558,-12.506516688109874,-58.93551047735194,-25.61558022409723
34.188086,2.58,-312,1848,-499,1128,1993,987,477,466,2509,-13.90443080679385,-59.31506684074877,-25.684381124820163
34.189089,2.58,-312,1847,-499,1128,1993,987,489,458,2452,-15.305199808255358,-59.68036515375251,-25.75726925286596
34.190089,2.58,-312,1846,-499,1128,1993,987,520,455,2394,-16.70512975193503,-60.03056193247874,-25.834125185434754
34.191091,2.58,-312,1845,-499,1128,1993,987,575,449,2347,-18.100457858941933,-60.364742536219595,-25.914831754828388
34.192092,2.58,-312,1844,-499,1128,1993,987,645,433,2323,-19.48736583744787,-60.68192612581224,-25.99927435867927
34.193096,2.58,-312,1844,-499,1128,1993,987,710,405,2336,-20.861993820932106,-60.98107130985857,-26.08734122102663
34.194094,2.58,-312,1844,-499,1128,1993,987,759,365,2392,-22.220454876713994,-61.26108241795086,-26.178923604616458
34.195099,2.58,-312,1842,-499,1128,1966,987,792,312,2486,-23.55885003324977,-61.52081633088232,-26.2739159757686
34.196097,2.58,-312,1839,-499,1128,1966,987,810,244,2610,-24.873283764398256,-61.75908979134827,-26.372216124851143
34.197099,2.58,-312,1836,-499,1128,1966,987,812,163,2761,-26.159879857335067,-61.97468711501909,-26.47372524752345
34.1981,2.58,-312,1833,-499,1128,1966,987,800,78,2941,-27.41479757891306,-62.166368220722596,-26.5783479939796
34.199102,2.58,-312,1830,-499,1128,1966,987,782,-3,3155,-28.634248044451123,-62.332876898976465,-26.68599249502528
34.200102,2.58,-312,1827,-499,1128,1966,987,762,-77,3411,-29.814510684544636,-62.472949239037796,-26.79657037468569
34.201103,2.58,-312,1825,-499,1128,1966,987,737,-142,3715,-30.951949700175977,-62.585322134832964,-26.909996759082084
34.202104,2.58,-312,1823,-499,1128,1966,987,710,-200,4069,-32.04303039390324,-62.668741789118165,-27.026190290583905
34.203108,2.58,-312,1822,-499,1128,1966,987,679,-253,4464,-33.08433526455767,-62.72197213339913,-27.145073154851453
34.204113,2.58,-312,1821,-499,1128,1960,987,649,-302,4886,-34.07257975422989,-62.74380307939066,-27.266571126408312
34.20511,2.58,-312,1819,-499,1128,1960,987,620,-345,5318,-35.00462753922076,-62.733058516963844,-27.39061363590386
34.20611,2.58,-312,1818,-499,1128,1960,987,589,-380,5743,-35.87750526096828,-62.68860397412484,-27.51713385947071
34.207112,2.58,-312,1817,-499,1128,1960,987,554,-406,6147,-36.68841659857144,-62.6093538567194,-27.6460688279487
34.208113,2.58,-312,1816,-499,1128,1960,987,519,-422,6518,-37.43475559129458,-62.49427818911442,-27.77735955162864
34.209116,2.58,-312,1815,-499,1128,1960,987,490,-428,6842,-38.11411912734854,-62.34240878198229,-27.91095115476402
34.210116,2.58,-312,1814,-499,1128,1960,987,470,-424,7118,-38.72431852446888,-62.15284475968974,-28.046793013390257
34.21112,2.58,-312,1814,-499,1128,1960,987,463,-412,7344,-39.263390138532344,-61.92475738791344,-28.184838889862572
34.212121,2.58,-312,1814,-499,1128,1960,987,474,-390,7524,-39.72960494859004,-61.65739415194656,-28.325047057876056
34.213125,2.58,-312,1812,-499,1128,1931,987,505,-360,7659,-40.12147707970777,-61.35008204735965,-28.467380412530648
34.214121,2.58,-312,1809,-499,1128,1931,987,554,-323,7751,-40.43777123789482,-61.00223005668704,-28.61180656132108
34.215123,2.58,-312,1805,-499,1128,1931,987,618,-285,7802,-40.67750904290611,-60.61333079811028,-28.758297893888784
34.216126,2.58,-312,1802,-499,1128,1931,987,700,-250,7810,-40.83997425365271,-60.18296134441954,-28.90683163093878
34.217128,2.58,-312,1799,-499,1128,1931,987,795,-221,7775,-40.924716886696025,-59.710783222874774,-29.057389855561347
34.218126,2.58,-312,1796,-499,1128,1931,987,895,-200,7701,-40.931556230975715,-59.19654161912623,-29.20995953271257
34.21913,2.58,-312,1794,-499,1128,1931,987,995,-183,7593,-40.860582762363414,-58.64006382105775,-29.36453252419034
34.220129,2.58,-312,1792,-499,1128,1931,987,1089,-165,7462,-40.712158960875584,-58.04125695083069,-29.521105606798347
34.221132,2.58,-312,1790,-499,1128,1931,987,1170,-143,7325,-40.48691903226716,-57.4001050447573,-29.679680500699952
34.222136,2.58,-312,1788,-499,1128,1905,987,1238,-119,7201,-40.185767534817444,-56.716665550277014,-29.840263913677173
34.223135,2.58,-312,1785,-499,1128,1905,987,1297,-95,7102,-39.80987691171111,-55.99106531726241,-30.002867605488987
34.224136,2.58,-312,1781,-499,1128,1905,987,1352,-74,7041,-39.36068392970294,-55.223496167820734,-30.167508474859414
34.225138,2.58,-312,1778,-499,1128,1905,987,1409,-53,7029,-38.8398850258345,-54.4142101352592,-30.33420866978057
34.226139,2.58,-312,1775,-499,1128,1905,987,1466,-28,7074,-38.249430565735196,-53.5635144687093,-30.50299571983934
34.227139,2.58,-312,1772,-499,1128,1905,987,1526,2,7180,-37.59151801929431,-52.6717665040944,-30.673902687305908
34.228141,2.58,-312,1770,-499,1128,1905,987,1591,41,7350,-36.86858406206887,-51.73936850366931,-30.846968331880024
34.229143,2.58,-312,1768,-499,1128,1905,987,1653,86,7578,-36.0832956135556,-50.76676256487029,-31.02223728236796
34.230142,2.58,-312,1767,-499,1128,1905,987,1702,136,7861,-35.23853982650473,-49.75442569501388,-31.199760207230746
34.231151,2.58,-312,1765,-499,1128,1876,987,1741,189,8187,-34.337413045102885,-48.70286514212361,-31.37959397501106
34.232148,2.49,-312,1761,-499,1128,1876,987,1769,244,8543,-33.38320875419694,-47.612614064468055,-31.561801795265175
34.233149,2.49,-312,1757,-499,1128,1876,987,1789,295,8922,-32.37940454660415,-46.48422761259336,-31.74645333080786
34.234147,2.49,-312,1754,-499,1128,1876,987,1810,341,9316,-31.329648140907665,-45.31827948757604,-31.933624772591056
34.23515,2.49,-312,1750,-499,1128,1876,987,1833,384,9717,-30.237742488321462,-44.11535902753204,-32.123398869102616
34.23615,2.49,-312,1747,-499,1128,1876,987,1857,426,10124,-29.107630014962577,-42.87606886100886,-32.315864902655086
34.237153,2.49,-312,1745,-499,1128,1876,987,1891,473,10529,-27.94337605571402,-41.60102315121566,-32.51111860539911
34.238155,2.49,-312,1743,-499,1128,1876,987,1939,525,10917,-26.749151547472295,-40.29084644012272,-32.7092620085042
34.239155,2.49,-312,1741,-499,1128,1876,987,2001,583,11279,-25.529215062002873,-38.94617308741811,-32.91040321876556
34.24016,2.49,-313,1739,-499,1118,1853,987,2077,643,11606,-24.287894270772007,-37.5676472866796,-33.114656117859006
34.241158,2.49,-314,1736,-499,1118,1853,987,2162,703,11883,-23.029566944925264,-36.15592362979845,-33.32213998049652
34.242157,2.49,-316,1733,-499,1118,1853,987,2254,760,12106,-21.758641602481838,-34.71166818045494,-33.53297900867385
34.243159,2.49,-318,1730,-499,1118,1853,987,2356,812,12267,-20.479537922008753,-33.235560008220055,-33.74730177980845
34.24416,2.49,-319,1727,-499,1118,1853,987,2464,859,12365,-19.19666704801422,-31.728293126835,-33.965240606770614
34.245162,2.49,-320,1724,-499,1118,1853,987,2576,898,12401,-17.914411918355626,-30.19057877399121,-34.186930807837726
34.246163,2.49,-321,1722,-499,1118,1853,987,2693,927,12377,-16.637107748063407,-28.62314796623644,-34.412509884841285
34.247166,2.49,-322,1721,-499,1118,1853,987,2814,942,12297,-15.369022806726042,-27.026754261984387,-34.64211660857783
